symbol,yfinance_ticker,company_name,as_of_date,data_bars,candidate_category,is_research_eligible,is_mechanically_qualified,composite_score,is_disqualified,disqualifying_flags,weekly_uptrend,dma_50_above_100,rsi_in_band,atr_contracting,vcp_bbw_contracting,min_liquidity_passed,close,rsi_14,dma_50,dma_100,wma_30,wma_40,atr_contraction_ratio,bb_width_20,avg_20_turnover_cr,vsa_volume_ratio,vsa_spread_ratio,vsa_close_position,is_stopping_volume,is_no_demand,is_no_supply,is_effort_vs_result,most_recent_event_type,most_recent_event_date,possible_LPS,possible_SOS,possible_Spring,is_UTAD_warning,total_events_detected,numeric_evidence,pf_target_price,pf_upside_pct,pf_count_columns,pf_is_stale_anchor,explanation_summary,tradingview_daily_url,tradingview_weekly_url,tradingview_75m_url,chart_review_status,dataset_snapshot_path,dataset_date
GUJENERGY,GUJENERGY.NS,GUJARAT ENERGY LIMITED,2026-08-21,900,DISQUALIFIED,True,False,18.0,True,Failed all mechanical trend & momentum filters.,False,False,False,False,True,True,263.35,35.6,300.09,335.71,,,1.08,0.086,,0.81,0.55,0.06,False,False,True,False,ST,2026-08-14,False,False,False,False,109,"Bar vol_ratio=2.05x, spread_ratio=1.46x, close_pos=0.22. Candidate ST: retest of SC low area (SC low=272.40, bar low=279.80, diff=2.7%), volume 2.05x avg strictly lower than SC volume 5.97x, spread 1.46x ATR, close pos=0.22",567.6,115.5,13,True,[DISQUALIFIED] Score: 18.0/100.0 | DISQUALIFIED: Failed all mechanical trend & momentum filters.,https://www.tradingview.com/chart/?symbol=NSE%3AGUJENERGY&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AGUJENERGY&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AGUJENERGY&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
GSFC,GSFC.NS,Gujarat State Fertilizers & Chemicals Limited,2026-08-21,901,DISQUALIFIED,True,False,18.0,True,Failed all mechanical trend & momentum filters.,False,False,False,False,True,True,158.23,43.2,161.04,164.65,,,1.03,0.029,,1.3,0.86,0.06,False,False,False,False,ST,2026-08-17,False,False,False,False,78,"Bar vol_ratio=3.19x, spread_ratio=1.28x, close_pos=0.12. Candidate ST: retest of SC low area (SC low=157.16, bar low=159.35, diff=1.4%), volume 3.19x avg strictly lower than SC volume 3.20x, spread 1.28x ATR, close pos=0.12",265.21,67.6,32,True,[DISQUALIFIED] Score: 18.0/100.0 | DISQUALIFIED: Failed all mechanical trend & momentum filters.,https://www.tradingview.com/chart/?symbol=NSE%3AGSFC&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AGSFC&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AGSFC&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
GLOBECIVIL,GLOBECIVIL.NS,Globe Civil Projects Limited,2026-08-21,286,DISQUALIFIED,True,False,18.0,True,Failed all mechanical trend & momentum filters.,False,False,False,False,False,False,42.0,49.0,41.98,43.11,,,1.26,0.209,,0.31,0.98,0.4,False,False,False,False,ST,2026-08-20,False,False,False,False,35,"Bar vol_ratio=1.17x, spread_ratio=1.62x, close_pos=0.21. Candidate ST: retest of SC low area (SC low=41.56, bar low=41.50, diff=0.1%), volume 1.17x avg strictly lower than SC volume 2.48x, spread 1.62x ATR, close pos=0.21",78.43,86.7,8,True,[DISQUALIFIED] Score: 18.0/100.0 | DISQUALIFIED: Failed all mechanical trend & momentum filters.,https://www.tradingview.com/chart/?symbol=NSE%3AGLOBECIVIL&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AGLOBECIVIL&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AGLOBECIVIL&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
ESTER,ESTER.NS,Ester Industries Limited,2026-08-21,901,DISQUALIFIED,True,False,18.0,True,Failed all mechanical trend & momentum filters.,False,False,False,False,False,True,95.14,52.5,91.52,91.85,,,1.42,0.24,,0.19,0.68,0.15,False,False,False,False,ST,2026-08-17,False,False,False,False,129,"Bar vol_ratio=0.20x, spread_ratio=0.96x, close_pos=0.11. Candidate ST: retest of SC low area (SC low=95.80, bar low=98.50, diff=2.8%), volume 0.20x avg strictly lower than SC volume 2.31x, spread 0.96x ATR, close pos=0.11",93.42,-1.8,4,True,[DISQUALIFIED] Score: 18.0/100.0 | DISQUALIFIED: Failed all mechanical trend & momentum filters.,https://www.tradingview.com/chart/?symbol=NSE%3AESTER&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AESTER&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AESTER&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
DOLLAR,DOLLAR.NS,Dollar Industries Limited,2026-08-21,900,DISQUALIFIED,True,False,18.0,True,Failed all mechanical trend & momentum filters.,False,False,False,False,False,True,273.2,54.2,264.65,267.67,,,1.27,0.127,,0.42,0.55,0.49,False,True,False,False,ST,2026-08-12,False,False,False,False,113,"Bar vol_ratio=1.23x, spread_ratio=2.06x, close_pos=0.14. Candidate ST: retest of SC low area (SC low=273.90, bar low=274.65, diff=0.3%), volume 1.23x avg strictly lower than SC volume 2.06x, spread 2.06x ATR, close pos=0.14",428.37,56.8,8,True,[DISQUALIFIED] Score: 18.0/100.0 | DISQUALIFIED: Failed all mechanical trend & momentum filters.,https://www.tradingview.com/chart/?symbol=NSE%3ADOLLAR&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3ADOLLAR&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3ADOLLAR&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
DHUNINV,DHUNINV.NS,Dhunseri Investments Limited,2026-08-21,899,DISQUALIFIED,True,False,18.0,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,False,True,True,False,False,False,975.65,56.4,908.74,881.78,,,1.38,0.273,,0.19,0.79,0.45,False,False,False,False,UTAD,2026-08-13,False,False,False,True,108,"Bar vol_ratio=12.79x, spread_ratio=3.96x, close_pos=0.45. Candidate UTAD: intrabar high=1148.00 exceeded range resistance=1051.94 (+9.13%), closed back below at 1042.60 (close pos=0.45), elevated volume 12.79x avg (threshold >= 1.5x), spread 3.96x ATR",980.87,0.5,13,False,[DISQUALIFIED] Score: 18.0/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3ADHUNINV&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3ADHUNINV&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3ADHUNINV&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
DECCANCE,DECCANCE.NS,Deccan Cements Limited,2026-08-21,899,DISQUALIFIED,True,False,18.0,True,Failed all mechanical trend & momentum filters.,False,False,False,False,False,True,554.15,46.3,567.57,597.64,,,1.17,0.088,,1.08,1.48,0.12,False,False,False,False,ST,2026-08-19,False,False,False,False,147,"Bar vol_ratio=1.72x, spread_ratio=1.11x, close_pos=0.75. Candidate ST: retest of SC low area (SC low=525.00, bar low=535.00, diff=1.9%), volume 1.72x avg strictly lower than SC volume 3.85x, spread 1.11x ATR, close pos=0.75",1202.9,117.1,34,True,[DISQUALIFIED] Score: 18.0/100.0 | DISQUALIFIED: Failed all mechanical trend & momentum filters.,https://www.tradingview.com/chart/?symbol=NSE%3ADECCANCE&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3ADECCANCE&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3ADECCANCE&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
DAVANGERE,DAVANGERE.NS,Davangere Sugar Company Limited,2026-08-21,639,DISQUALIFIED,True,False,18.0,True,Failed all mechanical trend & momentum filters.,False,False,False,False,True,True,2.99,35.6,3.37,3.57,,,1.13,0.111,,2.44,0.55,0.14,True,False,False,True,ST,2026-08-21,False,False,False,False,106,"Bar vol_ratio=2.44x, spread_ratio=0.55x, close_pos=0.14. Candidate ST: retest of SC low area (SC low=2.95, bar low=2.98, diff=1.0%), volume 2.44x avg strictly lower than SC volume 7.04x, spread 0.55x ATR, close pos=0.14",11.63,289.0,10,True,[DISQUALIFIED] Score: 18.0/100.0 | DISQUALIFIED: Failed all mechanical trend & momentum filters.,https://www.tradingview.com/chart/?symbol=NSE%3ADAVANGERE&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3ADAVANGERE&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3ADAVANGERE&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
CENTEXT,CENTEXT.NS,Century Extrusions Limited,2026-08-21,900,DISQUALIFIED,True,False,18.0,True,Failed all mechanical trend & momentum filters.,False,False,False,False,False,True,20.64,48.2,20.06,20.21,,,1.49,0.305,,0.24,0.35,0.31,False,False,False,False,ST,2026-08-10,False,False,False,False,155,"Bar vol_ratio=0.63x, spread_ratio=1.48x, close_pos=0.35. Candidate ST: retest of SC low area (SC low=21.80, bar low=22.01, diff=1.0%), volume 0.63x avg strictly lower than SC volume 4.80x, spread 1.48x ATR, close pos=0.35",71.39,245.9,68,True,[DISQUALIFIED] Score: 18.0/100.0 | DISQUALIFIED: Failed all mechanical trend & momentum filters.,https://www.tradingview.com/chart/?symbol=NSE%3ACENTEXT&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3ACENTEXT&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3ACENTEXT&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
BALAJEE,BALAJEE.NS,Shree Tirupati Balajee Agro Trading Company Limited,2026-08-21,483,DISQUALIFIED,True,False,18.0,True,Failed all mechanical trend & momentum filters.,False,False,False,False,True,False,26.88,42.3,28.15,29.49,,,1.13,0.052,,0.65,0.61,0.58,False,False,False,False,ST,2026-08-21,False,False,False,False,60,"Bar vol_ratio=0.65x, spread_ratio=0.61x, close_pos=0.58. Candidate ST: retest of SC low area (SC low=26.10, bar low=26.50, diff=1.5%), volume 0.65x avg strictly lower than SC volume 2.55x, spread 0.61x ATR, close pos=0.58",81.06,201.6,12,True,[DISQUALIFIED] Score: 18.0/100.0 | DISQUALIFIED: Failed all mechanical trend & momentum filters.,https://www.tradingview.com/chart/?symbol=NSE%3ABALAJEE&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3ABALAJEE&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3ABALAJEE&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
AWHCL,AWHCL.NS,Antony Waste Handling Cell Limited,2026-08-21,901,DISQUALIFIED,True,False,18.0,True,Failed all mechanical trend & momentum filters.,False,False,False,False,False,True,383.85,26.8,439.77,460.29,,,1.03,0.207,,0.45,0.73,0.77,False,False,False,False,ST,2026-08-17,False,False,False,False,100,"Bar vol_ratio=0.51x, spread_ratio=0.85x, close_pos=0.12. Candidate ST: retest of SC low area (SC low=374.07, bar low=384.60, diff=2.8%), volume 0.51x avg strictly lower than SC volume 8.93x, spread 0.85x ATR, close pos=0.12",1082.86,182.1,23,True,[DISQUALIFIED] Score: 18.0/100.0 | DISQUALIFIED: Failed all mechanical trend & momentum filters.,https://www.tradingview.com/chart/?symbol=NSE%3AAWHCL&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AAWHCL&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AAWHCL&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
ATAM,ATAM.NS,Atam Valves Limited,2026-08-21,815,DISQUALIFIED,True,False,18.0,True,Failed all mechanical trend & momentum filters.,False,False,False,False,False,False,54.21,30.9,66.55,68.33,,,1.46,0.253,,1.67,1.07,0.17,False,False,False,False,ST,2026-08-21,False,False,False,False,168,"Bar vol_ratio=1.67x, spread_ratio=1.07x, close_pos=0.17. Candidate ST: retest of SC low area (SC low=52.30, bar low=53.53, diff=2.4%), volume 1.67x avg strictly lower than SC volume 10.14x, spread 1.07x ATR, close pos=0.17",64.06,18.2,2,True,[DISQUALIFIED] Score: 18.0/100.0 | DISQUALIFIED: Failed all mechanical trend & momentum filters.,https://www.tradingview.com/chart/?symbol=NSE%3AATAM&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AATAM&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AATAM&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
AKASH,AKASH.NS,Akash Infra-Projects Limited,2026-08-21,899,DISQUALIFIED,True,False,18.0,True,Failed all mechanical trend & momentum filters.,False,False,False,False,False,False,24.97,36.2,26.52,26.79,,,1.0,0.112,,0.98,1.38,0.42,False,False,False,False,ST,2026-08-18,False,False,False,False,137,"Bar vol_ratio=0.04x, spread_ratio=1.07x, close_pos=0.35. Candidate ST: retest of SC low area (SC low=24.00, bar low=24.71, diff=3.0%), volume 0.04x avg strictly lower than SC volume 5.94x, spread 1.07x ATR, close pos=0.35",122.21,389.4,128,True,[DISQUALIFIED] Score: 18.0/100.0 | DISQUALIFIED: Failed all mechanical trend & momentum filters.,https://www.tradingview.com/chart/?symbol=NSE%3AAKASH&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AAKASH&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AAKASH&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
YUKEN,YUKEN.NS,Yuken India Limited,2026-08-21,900,DISQUALIFIED,True,False,17.5,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,False,True,False,False,False,True,964.6,81.4,764.3,731.17,,,1.51,0.417,,1.73,1.21,0.61,False,False,False,False,UTAD,2026-08-21,False,False,False,True,147,"Bar vol_ratio=1.73x, spread_ratio=1.21x, close_pos=0.61. Candidate UTAD: intrabar high=982.85 exceeded range resistance=978.00 (+0.50%), closed back below at 964.60 (close pos=0.61), elevated volume 1.73x avg (threshold >= 1.5x), spread 1.21x ATR",1453.9,50.7,49,False,[DISQUALIFIED] Score: 17.5/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3AYUKEN&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AYUKEN&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AYUKEN&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
WONDERLA,WONDERLA.NS,Wonderla Holidays Limited,2026-08-21,900,DISQUALIFIED,True,False,17.5,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,False,False,True,False,False,True,519.2,68.9,480.54,491.79,,,1.38,0.123,,2.48,2.17,0.83,False,False,False,False,UTAD,2026-08-21,False,False,False,True,149,"Bar vol_ratio=2.48x, spread_ratio=2.17x, close_pos=0.83. Candidate UTAD: intrabar high=524.95 exceeded range resistance=520.35 (+0.88%), closed back below at 519.20 (close pos=0.83), elevated volume 2.48x avg (threshold >= 1.5x), spread 2.17x ATR",718.15,38.3,15,False,[DISQUALIFIED] Score: 17.5/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3AWONDERLA&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AWONDERLA&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AWONDERLA&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
VLSFINANCE,VLSFINANCE.NS,VLS Finance Limited,2026-08-21,899,DISQUALIFIED,True,False,17.5,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,False,False,False,False,False,False,248.95,41.0,254.1,243.63,,,1.33,0.091,,0.62,0.58,0.39,False,False,True,False,UTAD,2026-08-12,False,False,False,True,100,"Bar vol_ratio=3.57x, spread_ratio=1.80x, close_pos=0.50. Candidate UTAD: intrabar high=277.00 exceeded range resistance=275.00 (+0.73%), closed back below at 270.35 (close pos=0.50), elevated volume 3.57x avg (threshold >= 1.5x), spread 1.80x ATR",468.89,88.3,40,False,[DISQUALIFIED] Score: 17.5/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3AVLSFINANCE&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AVLSFINANCE&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AVLSFINANCE&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
UFLEX,UFLEX.NS,UFLEX Limited,2026-08-21,900,DISQUALIFIED,True,False,17.5,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,False,True,False,False,False,True,614.6,82.1,467.72,438.08,,,1.42,0.431,,0.4,1.2,0.27,False,False,False,False,UTAD,2026-08-19,False,False,False,True,177,"Bar vol_ratio=1.76x, spread_ratio=1.79x, close_pos=0.65. Candidate UTAD: intrabar high=635.00 exceeded range resistance=630.45 (+0.72%), closed back below at 620.95 (close pos=0.65), elevated volume 1.76x avg (threshold >= 1.5x), spread 1.79x ATR",1149.6,87.0,45,False,[DISQUALIFIED] Score: 17.5/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3AUFLEX&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AUFLEX&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AUFLEX&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
TOTAL,TOTAL.NS,Total Transport Systems Limited,2026-08-21,899,DISQUALIFIED,True,False,17.5,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,False,True,False,False,False,False,72.77,72.7,55.72,55.02,,,1.45,0.549,,0.33,1.11,0.84,False,False,False,False,UTAD,2026-08-07,False,False,False,True,128,"Bar vol_ratio=1.63x, spread_ratio=1.18x, close_pos=0.54. Candidate UTAD: intrabar high=71.79 exceeded range resistance=71.48 (+0.43%), closed back below at 69.60 (close pos=0.54), elevated volume 1.63x avg (threshold >= 1.5x), spread 1.18x ATR",92.11,26.6,7,False,[DISQUALIFIED] Score: 17.5/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3ATOTAL&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3ATOTAL&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3ATOTAL&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
TARMAT,TARMAT.NS,Tarmat Limited,2026-08-21,900,DISQUALIFIED,True,False,17.5,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,False,False,False,False,False,False,50.2,44.8,51.23,51.98,,,1.72,0.292,,0.54,0.45,0.13,False,False,True,False,SC,2026-08-14,False,False,False,False,154,"Bar vol_ratio=8.97x, spread_ratio=3.80x, close_pos=0.10. Candidate SC: volume 8.97x 20-period avg (threshold >= 2.0x), spread 3.80x 20-period ATR (threshold >= 1.5x), down-close (Open=68.50, Close=58.70, close pos=0.10), Prior peak=66.10, bar low=57.44, decline=13.1% over prior 10 bars (threshold >= 3.0%)",145.67,190.2,32,False,[DISQUALIFIED] Score: 17.5/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3ATARMAT&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3ATARMAT&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3ATARMAT&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
SUNDRMFAST,SUNDRMFAST.NS,Sundram Fasteners Limited,2026-08-21,900,DISQUALIFIED,True,False,17.5,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,False,True,False,False,False,True,1228.0,82.9,998.33,913.64,,,1.54,0.411,,0.58,0.83,0.56,False,False,False,False,UTAD,2026-08-07,False,False,False,True,130,"Bar vol_ratio=2.15x, spread_ratio=1.00x, close_pos=0.22. Candidate UTAD: intrabar high=1109.45 exceeded range resistance=1094.60 (+1.36%), closed back below at 1090.55 (close pos=0.22), elevated volume 2.15x avg (threshold >= 1.5x), spread 1.00x ATR",2123.75,72.9,39,False,[DISQUALIFIED] Score: 17.5/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3ASUNDRMFAST&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3ASUNDRMFAST&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3ASUNDRMFAST&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
SANATHAN,SANATHAN.NS,Sanathan Textiles Limited,2026-08-21,412,DISQUALIFIED,True,True,17.5,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,False,True,False,False,True,True,465.6,49.7,457.27,441.49,,,1.06,0.099,,1.13,0.77,0.49,False,False,False,False,UTAD,2026-08-11,False,False,False,True,68,"Bar vol_ratio=3.54x, spread_ratio=1.49x, close_pos=0.76. Candidate UTAD: intrabar high=509.00 exceeded range resistance=504.45 (+0.90%), closed back below at 501.40 (close pos=0.76), elevated volume 3.54x avg (threshold >= 1.5x), spread 1.49x ATR",1165.1,150.2,48,False,[DISQUALIFIED] Score: 17.5/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3ASANATHAN&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3ASANATHAN&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3ASANATHAN&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
RAMANEWS,RAMANEWS.NS,Shree Rama Newsprint Limited,2026-08-21,899,DISQUALIFIED,True,False,17.5,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,True,False,False,False,False,False,31.79,52.6,30.09,30.56,,,1.51,0.243,,0.09,0.86,0.34,False,False,False,False,UTAD,2026-08-10,False,False,False,True,130,"Bar vol_ratio=1.89x, spread_ratio=1.66x, close_pos=0.55. Candidate UTAD: intrabar high=35.00 exceeded range resistance=34.48 (+1.51%), closed back below at 33.76 (close pos=0.55), elevated volume 1.89x avg (threshold >= 1.5x), spread 1.66x ATR",53.27,67.6,33,False,[DISQUALIFIED] Score: 17.5/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3ARAMANEWS&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3ARAMANEWS&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3ARAMANEWS&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
PRIMO,PRIMO.NS,Primo Chemicals Limited,2026-08-21,334,DISQUALIFIED,True,False,17.5,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,False,False,False,False,False,False,20.89,32.5,23.77,23.61,,,1.19,0.209,,1.12,0.71,0.09,False,False,False,False,UTAD,2026-08-14,False,False,False,True,47,"Bar vol_ratio=5.25x, spread_ratio=3.19x, close_pos=0.77. Candidate UTAD: intrabar high=26.60 exceeded range resistance=26.44 (+0.61%), closed back below at 25.62 (close pos=0.77), elevated volume 5.25x avg (threshold >= 1.5x), spread 3.19x ATR",62.83,200.8,51,False,[DISQUALIFIED] Score: 17.5/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3APRIMO&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3APRIMO&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3APRIMO&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
ONEPOINT,ONEPOINT.NS,One Point One Solutions Limited,2026-08-21,900,DISQUALIFIED,True,False,17.5,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,False,False,False,False,True,True,56.17,44.9,56.99,56.87,,,1.21,0.095,,0.24,0.53,0.27,False,False,True,False,SC,2026-08-13,False,False,False,False,134,"Bar vol_ratio=2.04x, spread_ratio=1.76x, close_pos=0.19. Candidate SC: volume 2.04x 20-period avg (threshold >= 2.0x), spread 1.76x 20-period ATR (threshold >= 1.5x), down-close (Open=62.43, Close=59.42, close pos=0.19), Prior peak=61.25, bar low=58.70, decline=4.2% over prior 10 bars (threshold >= 3.0%)",100.32,78.6,55,False,[DISQUALIFIED] Score: 17.5/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3AONEPOINT&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AONEPOINT&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AONEPOINT&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
MAXESTATES,MAXESTATES.NS,Max Estates Limited,2026-08-21,696,DISQUALIFIED,True,False,17.5,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,False,True,False,False,False,True,494.85,72.4,430.04,418.11,,,1.16,0.358,,0.64,0.7,0.35,False,False,False,False,UTAD,2026-08-19,False,False,False,True,72,"Bar vol_ratio=3.34x, spread_ratio=1.77x, close_pos=0.36. Candidate UTAD: intrabar high=510.00 exceeded range resistance=501.45 (+1.71%), closed back below at 490.15 (close pos=0.36), elevated volume 3.34x avg (threshold >= 1.5x), spread 1.77x ATR",775.05,56.6,55,False,[DISQUALIFIED] Score: 17.5/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3AMAXESTATES&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AMAXESTATES&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AMAXESTATES&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
LAXMIINDIA,LAXMIINDIA.NS,Laxmi India Finance Limited,2026-08-21,261,DISQUALIFIED,True,True,17.5,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,False,True,False,False,True,True,128.76,51.4,119.0,115.95,,,1.31,0.145,,1.21,0.92,0.11,False,False,False,False,UTAD,2026-08-12,False,False,False,True,38,"Bar vol_ratio=1.62x, spread_ratio=1.17x, close_pos=0.10. Candidate UTAD: intrabar high=143.00 exceeded range resistance=140.00 (+2.14%), closed back below at 135.83 (close pos=0.10), elevated volume 1.62x avg (threshold >= 1.5x), spread 1.17x ATR",226.26,75.7,31,False,[DISQUALIFIED] Score: 17.5/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3ALAXMIINDIA&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3ALAXMIINDIA&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3ALAXMIINDIA&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
