symbol,yfinance_ticker,company_name,as_of_date,data_bars,candidate_category,is_research_eligible,is_mechanically_qualified,composite_score,is_disqualified,disqualifying_flags,weekly_uptrend,dma_50_above_100,rsi_in_band,atr_contracting,vcp_bbw_contracting,min_liquidity_passed,close,rsi_14,dma_50,dma_100,wma_30,wma_40,atr_contraction_ratio,bb_width_20,avg_20_turnover_cr,vsa_volume_ratio,vsa_spread_ratio,vsa_close_position,is_stopping_volume,is_no_demand,is_no_supply,is_effort_vs_result,most_recent_event_type,most_recent_event_date,possible_LPS,possible_SOS,possible_Spring,is_UTAD_warning,total_events_detected,numeric_evidence,pf_target_price,pf_upside_pct,pf_count_columns,pf_is_stale_anchor,explanation_summary,tradingview_daily_url,tradingview_weekly_url,tradingview_75m_url,chart_review_status,dataset_snapshot_path,dataset_date
BAJAJHCARE,BAJAJHCARE.NS,Bajaj Healthcare Limited,2026-08-21,901,DISQUALIFIED,True,False,15.0,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,False,False,False,True,True,True,322.0,44.1,331.98,322.7,,,0.61,0.068,,0.55,0.9,0.3,False,False,False,False,UTAD,2026-06-30,False,False,False,True,110,"Bar vol_ratio=1.87x, spread_ratio=1.33x, close_pos=0.26. Candidate UTAD: intrabar high=364.60 exceeded range resistance=359.25 (+1.49%), closed back below at 351.45 (close pos=0.26), elevated volume 1.87x avg (threshold >= 1.5x), spread 1.33x ATR",770.1,139.2,20,True,[DISQUALIFIED] Score: 15.0/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3ABAJAJHCARE&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3ABAJAJHCARE&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3ABAJAJHCARE&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
AVTNPL,AVTNPL.NS,AVT Natural Products Limited,2026-08-21,899,DISQUALIFIED,True,False,15.0,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,True,True,False,False,False,True,87.53,79.1,72.28,69.5,,,1.53,0.397,,0.48,0.69,0.19,False,False,False,False,UTAD,2026-08-18,False,False,False,True,113,"Bar vol_ratio=3.65x, spread_ratio=1.87x, close_pos=0.08. Candidate UTAD: intrabar high=92.45 exceeded range resistance=89.00 (+3.88%), closed back below at 87.45 (close pos=0.08), elevated volume 3.65x avg (threshold >= 1.5x), spread 1.87x ATR",142.58,62.9,26,True,[DISQUALIFIED] Score: 15.0/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3AAVTNPL&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AAVTNPL&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AAVTNPL&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
ARFIN,ARFIN.NS,Arfin India Limited,2026-08-21,270,DISQUALIFIED,True,False,15.0,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,False,False,False,True,False,True,85.62,48.6,88.7,89.9,,,0.75,0.111,,0.89,1.31,0.84,False,False,False,False,UTAD,2026-05-12,False,False,False,True,23,"Bar vol_ratio=7.33x, spread_ratio=2.48x, close_pos=0.42. Candidate UTAD: intrabar high=106.20 exceeded range resistance=100.25 (+5.94%), closed back below at 99.77 (close pos=0.42), elevated volume 7.33x avg (threshold >= 1.5x), spread 2.48x ATR",41.87,-51.1,10,True,[DISQUALIFIED] Score: 15.0/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3AARFIN&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AARFIN&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AARFIN&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
APOLSINHOT,APOLSINHOT.NS,Apollo Sindoori Hotels Limited,2026-08-21,899,DISQUALIFIED,True,False,15.0,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,False,False,False,True,True,False,1207.4,48.1,1239.42,1197.97,,,0.86,0.05,,0.51,0.64,0.68,False,False,False,False,UTAD,2026-07-15,False,False,False,True,98,"Bar vol_ratio=15.84x, spread_ratio=4.18x, close_pos=0.70. Candidate UTAD: intrabar high=1440.00 exceeded range resistance=1430.00 (+0.70%), closed back below at 1369.20 (close pos=0.70), elevated volume 15.84x avg (threshold >= 1.5x), spread 4.18x ATR",1128.4,-6.5,4,True,[DISQUALIFIED] Score: 15.0/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3AAPOLSINHOT&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AAPOLSINHOT&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AAPOLSINHOT&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
AMDIND,AMDIND.NS,AMD Industries Limited,2026-08-21,899,DISQUALIFIED,True,False,15.0,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,False,True,True,False,False,False,54.3,62.8,47.54,46.37,,,1.35,0.267,,0.7,0.6,0.63,False,True,False,False,UTAD,2026-08-11,False,False,False,True,119,"Bar vol_ratio=3.81x, spread_ratio=2.37x, close_pos=0.83. Candidate UTAD: intrabar high=53.00 exceeded range resistance=52.00 (+1.92%), closed back below at 51.94 (close pos=0.83), elevated volume 3.81x avg (threshold >= 1.5x), spread 2.37x ATR",63.41,16.8,8,True,[DISQUALIFIED] Score: 15.0/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3AAMDIND&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AAMDIND&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AAMDIND&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
ZFSTEERING,ZFSTEERING.NS,ZF Steering Gear (India) Limited,2026-08-21,88,DISQUALIFIED,True,False,13.5,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,False,False,False,True,True,False,671.9,49.8,679.47,,,,0.75,0.046,,0.66,0.66,0.39,False,False,False,False,UTAD,2026-07-24,False,False,False,True,15,"Bar vol_ratio=7.47x, spread_ratio=4.45x, close_pos=0.29. Candidate UTAD: intrabar high=798.90 exceeded range resistance=753.00 (+6.10%), closed back below at 694.15 (close pos=0.29), elevated volume 7.47x avg (threshold >= 1.5x), spread 4.45x ATR",767.15,14.2,4,False,[DISQUALIFIED] Score: 13.5/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3AZFSTEERING&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AZFSTEERING&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AZFSTEERING&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
POLYMED,POLYMED.NS,Poly Medicure Limited,2026-08-21,901,DISQUALIFIED,True,False,13.5,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,False,True,False,False,False,True,1719.4,48.8,1686.39,1581.61,,,1.11,0.138,,0.5,1.18,0.13,False,False,False,False,AR,2026-08-10,False,False,False,False,125,"Bar vol_ratio=6.53x, spread_ratio=2.21x, close_pos=0.63. Candidate AR: up bar 1 bar(s) after SC (SC date=2026-08-07 00:00:00, SC price=1693.80), Open=1692.00, Close=1772.40, close pos=0.63, volume 6.53x avg (threshold >= 1.0x), spread 2.21x ATR",1903.9,10.7,19,False,[DISQUALIFIED] Score: 13.5/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3APOLYMED&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3APOLYMED&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3APOLYMED&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
VMSTMT,VMSTMT.NS,VMS TMT Limited,2026-08-21,227,DISQUALIFIED,True,False,10.0,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).; Failed all mechanical trend & momentum filters.,False,False,False,False,False,False,47.9,54.0,45.98,46.16,,,1.19,0.237,,0.25,0.58,0.09,False,False,True,False,UTAD,2026-08-14,False,False,False,True,29,"Bar vol_ratio=2.65x, spread_ratio=1.19x, close_pos=0.13. Candidate UTAD: intrabar high=53.05 exceeded range resistance=51.99 (+2.04%), closed back below at 51.36 (close pos=0.13), elevated volume 2.65x avg (threshold >= 1.5x), spread 1.19x ATR",82.76,72.8,12,False,"[DISQUALIFIED] Score: 10.0/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase)., Failed all mechanical trend & momentum filters.",https://www.tradingview.com/chart/?symbol=NSE%3AVMSTMT&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AVMSTMT&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AVMSTMT&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
SAKHTISUG,SAKHTISUG.NS,Sakthi Sugars Limited,2026-08-21,900,DISQUALIFIED,True,False,10.0,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).; Failed all mechanical trend & momentum filters.,False,False,False,False,False,False,21.13,74.1,17.43,17.62,,,1.5,0.309,,2.83,1.56,0.31,False,False,False,False,SC,2026-08-21,False,False,False,False,115,"Bar vol_ratio=2.83x, spread_ratio=1.56x, close_pos=0.31. Candidate SC: volume 2.83x 20-period avg (threshold >= 2.0x), spread 1.56x 20-period ATR (threshold >= 1.5x), down-close (Open=22.08, Close=21.13, close pos=0.31), Prior peak=22.06, bar low=20.70, decline=6.2% over prior 10 bars (threshold >= 3.0%)",35.68,68.9,25,False,"[DISQUALIFIED] Score: 10.0/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase)., Failed all mechanical trend & momentum filters.",https://www.tradingview.com/chart/?symbol=NSE%3ASAKHTISUG&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3ASAKHTISUG&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3ASAKHTISUG&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
KRSNAA,KRSNAA.NS,Krsnaa Diagnostics Limited,2026-08-21,901,DISQUALIFIED,True,False,10.0,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).; Failed all mechanical trend & momentum filters.,False,False,False,False,False,True,561.65,53.7,547.77,561.65,,,1.25,0.114,,1.07,1.74,0.59,False,False,False,False,UTAD,2026-08-14,False,False,False,True,107,"Bar vol_ratio=3.23x, spread_ratio=1.61x, close_pos=0.63. Candidate UTAD: intrabar high=586.00 exceeded range resistance=579.00 (+1.21%), closed back below at 575.30 (close pos=0.63), elevated volume 3.23x avg (threshold >= 1.5x), spread 1.61x ATR",1051.6,87.2,34,False,"[DISQUALIFIED] Score: 10.0/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase)., Failed all mechanical trend & momentum filters.",https://www.tradingview.com/chart/?symbol=NSE%3AKRSNAA&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AKRSNAA&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AKRSNAA&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
JHS,JHS.NS,JHS Svendgaard Laboratories Limited,2026-08-21,900,DISQUALIFIED,True,False,10.0,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).; Failed all mechanical trend & momentum filters.,False,False,False,False,False,False,8.29,54.5,7.8,8.25,,,1.28,0.262,,0.16,0.61,0.58,False,False,False,False,UTAD,2026-08-11,False,False,False,True,140,"Bar vol_ratio=9.34x, spread_ratio=3.22x, close_pos=0.75. Candidate UTAD: intrabar high=9.41 exceeded range resistance=9.20 (+2.28%), closed back below at 9.06 (close pos=0.75), elevated volume 9.34x avg (threshold >= 1.5x), spread 3.22x ATR",12.61,52.1,6,False,"[DISQUALIFIED] Score: 10.0/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase)., Failed all mechanical trend & momentum filters.",https://www.tradingview.com/chart/?symbol=NSE%3AJHS&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AJHS&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AJHS&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
JAYSREETEA,JAYSREETEA.NS,Jayshree Tea & Industries Limited,2026-08-21,899,DISQUALIFIED,True,False,10.0,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).; Failed all mechanical trend & momentum filters.,False,False,False,False,False,True,101.81,73.7,86.53,86.63,,,1.5,0.263,,4.88,1.74,0.11,False,False,False,True,UTAD,2026-08-21,False,False,False,True,148,"Bar vol_ratio=4.88x, spread_ratio=1.74x, close_pos=0.11. Candidate UTAD: intrabar high=108.00 exceeded range resistance=102.40 (+5.47%), closed back below at 101.81 (close pos=0.11), elevated volume 4.88x avg (threshold >= 1.5x), spread 1.74x ATR",147.68,45.1,22,False,"[DISQUALIFIED] Score: 10.0/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase)., Failed all mechanical trend & momentum filters.",https://www.tradingview.com/chart/?symbol=NSE%3AJAYSREETEA&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AJAYSREETEA&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AJAYSREETEA&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
BRITANNIA,BRITANNIA.NS,Britannia Industries Limited,2026-08-21,901,DISQUALIFIED,True,False,10.0,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).; Failed all mechanical trend & momentum filters.,False,False,False,False,True,True,5365.0,44.9,5329.83,5350.73,,,1.17,0.067,,1.96,1.71,0.12,False,False,False,False,UTAD,2026-08-07,False,False,False,True,121,"Bar vol_ratio=4.25x, spread_ratio=1.47x, close_pos=0.06. Candidate UTAD: intrabar high=5660.00 exceeded range resistance=5531.00 (+2.33%), closed back below at 5510.00 (close pos=0.06), elevated volume 4.25x avg (threshold >= 1.5x), spread 1.47x ATR",6760.88,26.0,14,False,"[DISQUALIFIED] Score: 10.0/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase)., Failed all mechanical trend & momentum filters.",https://www.tradingview.com/chart/?symbol=NSE%3ABRITANNIA&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3ABRITANNIA&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3ABRITANNIA&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
AVONMORE,AVONMORE.NS,Avonmore Capital & Management Services Limited,2026-08-21,897,DISQUALIFIED,True,False,10.0,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).; Failed all mechanical trend & momentum filters.,False,False,False,False,False,False,13.23,76.3,10.78,11.14,,,1.22,0.396,,0.55,0.74,0.14,False,False,False,False,UTAD,2026-08-13,False,False,False,True,136,"Bar vol_ratio=1.86x, spread_ratio=1.61x, close_pos=0.75. Candidate UTAD: intrabar high=12.22 exceeded range resistance=12.13 (+0.74%), closed back below at 11.98 (close pos=0.75), elevated volume 1.86x avg (threshold >= 1.5x), spread 1.61x ATR",22.51,70.1,17,False,"[DISQUALIFIED] Score: 10.0/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase)., Failed all mechanical trend & momentum filters.",https://www.tradingview.com/chart/?symbol=NSE%3AAVONMORE&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AAVONMORE&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AAVONMORE&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
ARTNIRMAN,ARTNIRMAN.NS,Art Nirman Limited,2026-08-21,900,DISQUALIFIED,True,False,10.0,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).; Failed all mechanical trend & momentum filters.,False,False,False,False,False,False,41.06,50.0,40.59,41.26,,,1.31,0.163,,1.54,1.91,0.01,False,False,False,False,UTAD,2026-08-21,False,False,False,True,177,"Bar vol_ratio=1.54x, spread_ratio=1.91x, close_pos=0.01. Candidate UTAD: intrabar high=45.95 exceeded range resistance=45.92 (+0.07%), closed back below at 41.06 (close pos=0.01), elevated volume 1.54x avg (threshold >= 1.5x), spread 1.91x ATR",131.07,219.2,30,False,"[DISQUALIFIED] Score: 10.0/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase)., Failed all mechanical trend & momentum filters.",https://www.tradingview.com/chart/?symbol=NSE%3AARTNIRMAN&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AARTNIRMAN&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AARTNIRMAN&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
AHLADA,AHLADA.NS,Ahlada Engineers Limited,2026-08-21,901,DISQUALIFIED,True,False,10.0,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).; Failed all mechanical trend & momentum filters.,False,False,False,False,False,False,37.93,48.1,38.66,40.74,,,1.3,0.164,,0.68,0.5,0.23,False,False,True,False,UTAD,2026-08-19,False,False,False,True,134,"Bar vol_ratio=9.76x, spread_ratio=3.50x, close_pos=0.62. Candidate UTAD: intrabar high=43.71 exceeded range resistance=42.80 (+2.13%), closed back below at 40.82 (close pos=0.62), elevated volume 9.76x avg (threshold >= 1.5x), spread 3.50x ATR",82.57,117.7,15,False,"[DISQUALIFIED] Score: 10.0/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase)., Failed all mechanical trend & momentum filters.",https://www.tradingview.com/chart/?symbol=NSE%3AAHLADA&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AAHLADA&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AAHLADA&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
ADL,ADL.NS,Archidply Decor Limited,2026-08-21,899,DISQUALIFIED,True,False,10.0,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).; Failed all mechanical trend & momentum filters.,False,False,False,False,False,False,71.98,52.1,70.68,71.75,,,1.06,0.134,,0.69,0.69,0.68,False,False,False,False,UTAD,2026-08-03,False,False,False,True,126,"Bar vol_ratio=2.19x, spread_ratio=3.36x, close_pos=0.71. Candidate UTAD: intrabar high=82.85 exceeded range resistance=79.40 (+4.35%), closed back below at 78.97 (close pos=0.71), elevated volume 2.19x avg (threshold >= 1.5x), spread 3.36x ATR",336.25,367.1,88,False,"[DISQUALIFIED] Score: 10.0/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase)., Failed all mechanical trend & momentum filters.",https://www.tradingview.com/chart/?symbol=NSE%3AADL&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AADL&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AADL&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
SPCENET,SPCENET.NS,Spacenet Enterprises India Limited,2026-08-21,900,DISQUALIFIED,True,False,8.0,True,Failed all mechanical trend & momentum filters.,False,False,False,False,False,False,3.34,38.5,3.62,3.73,,,1.07,0.221,,1.57,0.64,0.29,True,False,False,False,SC,2026-06-24,False,False,False,False,125,"Bar vol_ratio=3.48x, spread_ratio=1.79x, close_pos=0.00. Candidate SC: volume 3.48x 20-period avg (threshold >= 2.0x), spread 1.79x 20-period ATR (threshold >= 1.5x), down-close (Open=4.45, Close=4.05, close pos=0.00), Prior peak=4.26, bar low=4.05, decline=4.9% over prior 10 bars (threshold >= 3.0%)",9.16,174.4,5,True,[DISQUALIFIED] Score: 8.0/100.0 | DISQUALIFIED: Failed all mechanical trend & momentum filters.,https://www.tradingview.com/chart/?symbol=NSE%3ASPCENET&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3ASPCENET&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3ASPCENET&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
CENTRUM,CENTRUM.NS,Centrum Capital Limited,2026-08-21,901,DISQUALIFIED,True,False,8.0,True,Failed all mechanical trend & momentum filters.,False,False,False,False,False,True,23.28,43.6,23.9,24.02,,,1.08,0.178,,0.54,0.59,0.22,False,False,True,False,ST,2026-07-07,False,False,False,False,151,"Bar vol_ratio=0.23x, spread_ratio=1.11x, close_pos=0.09. Candidate ST: retest of SC low area (SC low=24.81, bar low=24.39, diff=1.7%), volume 0.23x avg strictly lower than SC volume 4.97x, spread 1.11x ATR, close pos=0.09",56.09,140.9,38,True,[DISQUALIFIED] Score: 8.0/100.0 | DISQUALIFIED: Failed all mechanical trend & momentum filters.,https://www.tradingview.com/chart/?symbol=NSE%3ACENTRUM&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3ACENTRUM&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3ACENTRUM&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
AKSHAR,AKSHAR.NS,Akshar Spintex Limited,2026-08-21,900,DISQUALIFIED,True,False,8.0,True,Failed all mechanical trend & momentum filters.,False,False,False,False,True,False,0.41,46.3,0.43,0.45,,,1.2,0.122,,0.44,0.47,0.0,False,False,False,False,SC,2026-05-27,False,False,False,False,84,"Bar vol_ratio=2.97x, spread_ratio=3.11x, close_pos=0.57. Candidate SC: volume 2.97x 20-period avg (threshold >= 2.0x), spread 3.11x 20-period ATR (threshold >= 1.5x), down-close (Open=0.49, Close=0.46, close pos=0.57), Prior peak=0.51, bar low=0.42, decline=17.6% over prior 10 bars (threshold >= 3.0%)",1.25,204.9,1,True,[DISQUALIFIED] Score: 8.0/100.0 | DISQUALIFIED: Failed all mechanical trend & momentum filters.,https://www.tradingview.com/chart/?symbol=NSE%3AAKSHAR&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AAKSHAR&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AAKSHAR&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
VAISHALI,VAISHALI.NS,Vaishali Pharma Limited,2026-08-21,899,DISQUALIFIED,True,False,7.5,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,False,True,False,False,False,False,7.99,50.9,7.7,7.43,,,1.12,0.186,,0.4,0.88,0.53,False,False,False,False,UTAD,2026-08-10,False,False,False,True,125,"Bar vol_ratio=2.82x, spread_ratio=1.17x, close_pos=0.56. Candidate UTAD: intrabar high=8.45 exceeded range resistance=8.38 (+0.84%), closed back below at 8.21 (close pos=0.56), elevated volume 2.82x avg (threshold >= 1.5x), spread 1.17x ATR",39.26,391.4,36,True,[DISQUALIFIED] Score: 7.5/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3AVAISHALI&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AVAISHALI&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AVAISHALI&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
UBL,UBL.NS,United Breweries Limited,2026-08-21,901,DISQUALIFIED,True,False,7.5,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,False,False,False,True,True,True,1348.9,41.3,1362.19,1379.41,,,0.95,0.08,,0.64,0.96,0.79,False,False,False,False,UTAD,2026-07-27,False,False,False,True,141,"Bar vol_ratio=2.22x, spread_ratio=1.37x, close_pos=0.40. Candidate UTAD: intrabar high=1446.71 exceeded range resistance=1437.77 (+0.62%), closed back below at 1418.61 (close pos=0.40), elevated volume 2.22x avg (threshold >= 1.5x), spread 1.37x ATR",2233.95,65.6,13,True,[DISQUALIFIED] Score: 7.5/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3AUBL&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AUBL&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AUBL&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
TRANSRAILL,TRANSRAILL.NS,Transrail Lighting Limited,2026-08-21,413,DISQUALIFIED,True,False,7.5,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,False,False,False,True,False,True,460.0,36.7,492.03,511.26,,,0.87,0.121,,0.72,0.68,0.2,False,False,False,False,UTAD,2026-04-22,False,False,False,True,31,"Bar vol_ratio=1.88x, spread_ratio=1.05x, close_pos=0.17. Candidate UTAD: intrabar high=606.86 exceeded range resistance=594.43 (+2.09%), closed back below at 583.75 (close pos=0.17), elevated volume 1.88x avg (threshold >= 1.5x), spread 1.05x ATR",1182.84,157.1,46,True,[DISQUALIFIED] Score: 7.5/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3ATRANSRAILL&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3ATRANSRAILL&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3ATRANSRAILL&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
SURANASOL,SURANASOL.NS,Surana Solar Limited,2026-08-21,900,DISQUALIFIED,True,False,7.5,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,False,False,False,False,False,False,25.85,47.0,26.39,26.31,,,1.02,0.095,,0.35,0.63,0.79,False,False,False,False,UTAD,2026-07-27,False,False,False,True,116,"Bar vol_ratio=10.25x, spread_ratio=2.79x, close_pos=0.10. Candidate UTAD: intrabar high=30.50 exceeded range resistance=28.50 (+7.02%), closed back below at 27.90 (close pos=0.10), elevated volume 10.25x avg (threshold >= 1.5x), spread 2.79x ATR",64.39,149.1,44,True,[DISQUALIFIED] Score: 7.5/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3ASURANASOL&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3ASURANASOL&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3ASURANASOL&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
STYLEBAAZA,STYLEBAAZA.NS,Baazar Style Retail Limited,2026-08-21,489,DISQUALIFIED,True,False,7.5,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,True,False,False,False,False,True,417.65,73.1,315.81,334.02,,,1.15,0.683,,2.37,1.85,0.0,False,False,False,False,SC,2026-08-21,False,False,False,False,81,"Bar vol_ratio=2.37x, spread_ratio=1.85x, close_pos=0.00. Candidate SC: volume 2.37x 20-period avg (threshold >= 2.0x), spread 1.85x 20-period ATR (threshold >= 1.5x), down-close (Open=437.85, Close=417.65, close pos=0.00), Prior peak=443.85, bar low=417.65, decline=5.9% over prior 10 bars (threshold >= 3.0%)",407.95,-2.3,11,True,[DISQUALIFIED] Score: 7.5/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3ASTYLEBAAZA&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3ASTYLEBAAZA&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3ASTYLEBAAZA&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
