symbol,yfinance_ticker,company_name,as_of_date,data_bars,candidate_category,is_research_eligible,is_mechanically_qualified,composite_score,is_disqualified,disqualifying_flags,weekly_uptrend,dma_50_above_100,rsi_in_band,atr_contracting,vcp_bbw_contracting,min_liquidity_passed,close,rsi_14,dma_50,dma_100,wma_30,wma_40,atr_contraction_ratio,bb_width_20,avg_20_turnover_cr,vsa_volume_ratio,vsa_spread_ratio,vsa_close_position,is_stopping_volume,is_no_demand,is_no_supply,is_effort_vs_result,most_recent_event_type,most_recent_event_date,possible_LPS,possible_SOS,possible_Spring,is_UTAD_warning,total_events_detected,numeric_evidence,pf_target_price,pf_upside_pct,pf_count_columns,pf_is_stale_anchor,explanation_summary,tradingview_daily_url,tradingview_weekly_url,tradingview_75m_url,chart_review_status,dataset_snapshot_path,dataset_date
MOLDTKPAC,MOLDTKPAC.NS,Mold-Tek Packaging Limited,2026-08-21,900,HIGH_PRIORITY_CANDIDATE,True,True,68.0,False,None,True,True,True,True,True,True,708.95,59.3,689.64,655.89,,,0.77,0.07,,2.63,1.75,0.75,False,False,False,False,LPS,2026-08-04,True,False,False,False,145,"Bar vol_ratio=0.74x, spread_ratio=0.78x, close_pos=0.21. Candidate LPS: higher low=680.00 vs prior ST low=670.00 (+1.5%), holding above range support=641.35, low volume 0.74x avg (threshold < 0.75x), spread 0.78x ATR, close pos=0.21",1302.2,83.7,21,False,"[HIGH_PRIORITY_CANDIDATE] Score: 68.0/100.0 | Mech Qual: PASS (Weekly WMA Up, Daily DMA(50/100) Up (689.6>655.9), RSI(14) Bullish (59.3), ATR Contraction (0.77<1.0), BBW Contraction) | VSA: Vol Ratio: 2.63x, Close Pos: 0.75 | Candidate Event: LPS (Bar vol_ratio=0.74x, spread_ratio=0.78x, close_pos=0.21. Candidate LPS: higher low=680.00 vs prior ST low=670.00 (+1.5%), holding above range support=641.35, low volume 0.74x avg (threshold < 0.75x), spread 0.78x ATR, close pos=0.21) | P&F Target: ₹1302.20 (+83.7% upside)",https://www.tradingview.com/chart/?symbol=NSE%3AMOLDTKPAC&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AMOLDTKPAC&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AMOLDTKPAC&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
JKPAPER,JKPAPER.NS,JK Paper Limited,2026-08-21,900,HIGH_PRIORITY_CANDIDATE,True,True,68.0,False,None,True,True,True,True,True,True,391.8,58.5,367.73,365.58,,,0.92,0.079,,1.07,1.33,0.21,False,False,False,False,LPS,2026-08-06,True,False,False,False,105,"Bar vol_ratio=0.20x, spread_ratio=0.47x, close_pos=0.59. Candidate LPS: higher low=381.10 vs prior ST low=381.00 (+0.0%), holding above range support=335.88, low volume 0.20x avg (threshold < 0.75x), spread 0.47x ATR, close pos=0.59",1270.16,224.2,59,False,"[HIGH_PRIORITY_CANDIDATE] Score: 68.0/100.0 | Mech Qual: PASS (Weekly WMA Up, Daily DMA(50/100) Up (367.7>365.6), RSI(14) Bullish (58.5), ATR Contraction (0.92<1.0), BBW Contraction) | VSA: Vol Ratio: 1.07x, Close Pos: 0.21 | Candidate Event: LPS (Bar vol_ratio=0.20x, spread_ratio=0.47x, close_pos=0.59. Candidate LPS: higher low=381.10 vs prior ST low=381.00 (+0.0%), holding above range support=335.88, low volume 0.20x avg (threshold < 0.75x), spread 0.47x ATR, close pos=0.59) | P&F Target: ₹1270.16 (+224.2% upside)",https://www.tradingview.com/chart/?symbol=NSE%3AJKPAPER&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AJKPAPER&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AJKPAPER&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
GNA,GNA.NS,GNA Axles Limited,2026-08-21,901,HIGH_PRIORITY_CANDIDATE,True,True,68.0,False,None,True,True,True,True,True,True,562.85,60.7,496.98,446.67,,,0.95,0.145,,1.0,0.95,0.47,False,False,False,False,LPS,2026-08-03,True,False,False,False,121,"Bar vol_ratio=0.22x, spread_ratio=0.50x, close_pos=0.56. Candidate LPS: higher low=528.15 vs prior ST low=527.30 (+0.2%), holding above range support=344.73, low volume 0.22x avg (threshold < 0.75x), spread 0.50x ATR, close pos=0.56",706.85,25.6,13,False,"[HIGH_PRIORITY_CANDIDATE] Score: 68.0/100.0 | Mech Qual: PASS (Weekly WMA Up, Daily DMA(50/100) Up (497.0>446.7), RSI(14) Bullish (60.7), ATR Contraction (0.95<1.0), BBW Contraction) | VSA: Vol Ratio: 1.00x, Close Pos: 0.47 | Candidate Event: LPS (Bar vol_ratio=0.22x, spread_ratio=0.50x, close_pos=0.56. Candidate LPS: higher low=528.15 vs prior ST low=527.30 (+0.2%), holding above range support=344.73, low volume 0.22x avg (threshold < 0.75x), spread 0.50x ATR, close pos=0.56) | P&F Target: ₹706.85 (+25.6% upside)",https://www.tradingview.com/chart/?symbol=NSE%3AGNA&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AGNA&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AGNA&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
GHCLTEXTIL,GHCLTEXTIL.NS,GHCL Textiles Limited,2026-08-21,792,HIGH_PRIORITY_CANDIDATE,True,True,68.0,False,None,True,True,True,True,False,True,122.49,57.8,109.93,99.6,,,0.99,0.139,,0.15,0.45,0.15,False,False,True,False,LPS,2026-08-04,True,False,False,False,95,"Bar vol_ratio=0.74x, spread_ratio=0.60x, close_pos=0.10. Candidate LPS: higher low=113.90 vs prior ST low=113.01 (+0.8%), holding above range support=89.15, low volume 0.74x avg (threshold < 0.75x), spread 0.60x ATR, close pos=0.10",177.24,44.7,21,False,"[HIGH_PRIORITY_CANDIDATE] Score: 68.0/100.0 | Mech Qual: PASS (Weekly WMA Up, Daily DMA(50/100) Up (109.9>99.6), RSI(14) Bullish (57.8), ATR Contraction (0.99<1.0)) | VSA: Vol Ratio: 0.15x, Close Pos: 0.15, No Supply (Dry-up) | Candidate Event: LPS (Bar vol_ratio=0.74x, spread_ratio=0.60x, close_pos=0.10. Candidate LPS: higher low=113.90 vs prior ST low=113.01 (+0.8%), holding above range support=89.15, low volume 0.74x avg (threshold < 0.75x), spread 0.60x ATR, close pos=0.10) | P&F Target: ₹177.24 (+44.7% upside)",https://www.tradingview.com/chart/?symbol=NSE%3AGHCLTEXTIL&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AGHCLTEXTIL&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AGHCLTEXTIL&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
GANDHAR,GANDHAR.NS,Gandhar Oil Refinery (India) Limited,2026-08-21,677,HIGH_PRIORITY_CANDIDATE,True,True,68.0,False,None,True,True,True,True,True,True,250.43,59.5,212.66,179.89,,,0.79,0.166,,0.18,0.59,0.12,False,False,True,False,LPS,2026-08-04,True,False,False,False,118,"Bar vol_ratio=0.41x, spread_ratio=0.56x, close_pos=0.64. Candidate LPS: higher low=230.00 vs prior ST low=227.88 (+0.9%), holding above range support=150.60, low volume 0.41x avg (threshold < 0.75x), spread 0.56x ATR, close pos=0.64",356.1,42.2,20,False,"[HIGH_PRIORITY_CANDIDATE] Score: 68.0/100.0 | Mech Qual: PASS (Weekly WMA Up, Daily DMA(50/100) Up (212.7>179.9), RSI(14) Bullish (59.5), ATR Contraction (0.79<1.0), BBW Contraction) | VSA: Vol Ratio: 0.18x, Close Pos: 0.12, No Supply (Dry-up) | Candidate Event: LPS (Bar vol_ratio=0.41x, spread_ratio=0.56x, close_pos=0.64. Candidate LPS: higher low=230.00 vs prior ST low=227.88 (+0.9%), holding above range support=150.60, low volume 0.41x avg (threshold < 0.75x), spread 0.56x ATR, close pos=0.64) | P&F Target: ₹356.10 (+42.2% upside)",https://www.tradingview.com/chart/?symbol=NSE%3AGANDHAR&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AGANDHAR&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AGANDHAR&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
DHANBANK,DHANBANK.NS,Dhanlaxmi Bank Limited,2026-08-21,901,HIGH_PRIORITY_CANDIDATE,True,True,68.0,False,None,True,True,True,True,True,True,33.73,56.9,33.3,31.87,,,0.63,0.098,,1.79,1.59,0.72,False,False,False,False,LPS,2026-08-03,True,False,False,False,132,"Bar vol_ratio=0.44x, spread_ratio=0.82x, close_pos=0.33. Candidate LPS: higher low=32.27 vs prior ST low=32.00 (+0.8%), holding above range support=31.02, low volume 0.44x avg (threshold < 0.75x), spread 0.82x ATR, close pos=0.33",66.48,97.1,45,False,"[HIGH_PRIORITY_CANDIDATE] Score: 68.0/100.0 | Mech Qual: PASS (Weekly WMA Up, Daily DMA(50/100) Up (33.3>31.9), RSI(14) Bullish (56.9), ATR Contraction (0.63<1.0), BBW Contraction) | VSA: Vol Ratio: 1.79x, Close Pos: 0.72 | Candidate Event: LPS (Bar vol_ratio=0.44x, spread_ratio=0.82x, close_pos=0.33. Candidate LPS: higher low=32.27 vs prior ST low=32.00 (+0.8%), holding above range support=31.02, low volume 0.44x avg (threshold < 0.75x), spread 0.82x ATR, close pos=0.33) | P&F Target: ₹66.48 (+97.1% upside)",https://www.tradingview.com/chart/?symbol=NSE%3ADHANBANK&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3ADHANBANK&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3ADHANBANK&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
BEPL,BEPL.NS,Bhansali Engineering Polymers Limited,2026-08-21,901,HIGH_PRIORITY_CANDIDATE,True,True,68.0,False,None,True,True,True,True,True,True,125.82,61.3,110.84,102.35,,,0.82,0.136,,1.61,1.24,0.48,False,False,False,False,LPS,2026-08-04,True,False,False,False,98,"Bar vol_ratio=0.21x, spread_ratio=0.56x, close_pos=0.85. Candidate LPS: higher low=119.71 vs prior ST low=116.93 (+2.4%), holding above range support=90.80, low volume 0.21x avg (threshold < 0.75x), spread 0.56x ATR, close pos=0.85",191.94,52.6,23,False,"[HIGH_PRIORITY_CANDIDATE] Score: 68.0/100.0 | Mech Qual: PASS (Weekly WMA Up, Daily DMA(50/100) Up (110.8>102.3), RSI(14) Bullish (61.3), ATR Contraction (0.82<1.0), BBW Contraction) | VSA: Vol Ratio: 1.61x, Close Pos: 0.48 | Candidate Event: LPS (Bar vol_ratio=0.21x, spread_ratio=0.56x, close_pos=0.85. Candidate LPS: higher low=119.71 vs prior ST low=116.93 (+2.4%), holding above range support=90.80, low volume 0.21x avg (threshold < 0.75x), spread 0.56x ATR, close pos=0.85) | P&F Target: ₹191.94 (+52.6% upside)",https://www.tradingview.com/chart/?symbol=NSE%3ABEPL&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3ABEPL&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3ABEPL&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
APCOTEXIND,APCOTEXIND.NS,Apcotex Industries Limited,2026-08-21,900,HIGH_PRIORITY_CANDIDATE,True,True,68.0,False,None,True,True,True,True,True,True,625.05,58.5,562.63,504.57,,,0.79,0.13,,0.17,0.46,0.82,False,True,False,False,LPS,2026-08-04,True,False,False,False,139,"Bar vol_ratio=0.59x, spread_ratio=0.77x, close_pos=0.45. Candidate LPS: higher low=615.00 vs prior ST low=605.10 (+1.6%), holding above range support=471.97, low volume 0.59x avg (threshold < 0.75x), spread 0.77x ATR, close pos=0.45",791.2,26.6,11,False,"[HIGH_PRIORITY_CANDIDATE] Score: 68.0/100.0 | Mech Qual: PASS (Weekly WMA Up, Daily DMA(50/100) Up (562.6>504.6), RSI(14) Bullish (58.5), ATR Contraction (0.79<1.0), BBW Contraction) | VSA: Vol Ratio: 0.17x, Close Pos: 0.82, No Demand | Candidate Event: LPS (Bar vol_ratio=0.59x, spread_ratio=0.77x, close_pos=0.45. Candidate LPS: higher low=615.00 vs prior ST low=605.10 (+1.6%), holding above range support=471.97, low volume 0.59x avg (threshold < 0.75x), spread 0.77x ATR, close pos=0.45) | P&F Target: ₹791.20 (+26.6% upside)",https://www.tradingview.com/chart/?symbol=NSE%3AAPCOTEXIND&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AAPCOTEXIND&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AAPCOTEXIND&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
NIVABUPA,NIVABUPA.NS,Niva Bupa Health Insurance Company Limited,2026-08-21,440,HIGH_PRIORITY_CANDIDATE,True,True,67.5,False,None,True,False,False,True,False,True,82.62,37.6,85.63,82.79,,,0.84,0.079,,1.25,1.43,0.84,False,False,False,False,Spring,2026-08-21,False,False,True,False,45,"Bar vol_ratio=1.25x, spread_ratio=1.43x, close_pos=0.84. Candidate Spring: low=80.08 undercut prior support=82.10 by 2.46%, closed back above support at 82.62 (close pos=0.84, volume 1.25x avg, spread 1.43x ATR)",186.18,125.3,33,False,"[HIGH_PRIORITY_CANDIDATE] Score: 67.5/100.0 | Mech Qual: PASS (Weekly WMA Up, ATR Contraction (0.84<1.0)) | VSA: Vol Ratio: 1.25x, Close Pos: 0.84 | Candidate Event: Spring (Bar vol_ratio=1.25x, spread_ratio=1.43x, close_pos=0.84. Candidate Spring: low=80.08 undercut prior support=82.10 by 2.46%, closed back above support at 82.62 (close pos=0.84, volume 1.25x avg, spread 1.43x ATR)) | P&F Target: ₹186.18 (+125.3% upside)",https://www.tradingview.com/chart/?symbol=NSE%3ANIVABUPA&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3ANIVABUPA&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3ANIVABUPA&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
DEEPAKFERT,DEEPAKFERT.NS,Deepak Fertilizers and Petrochemicals Corporation Limited,2026-08-21,901,HIGH_PRIORITY_CANDIDATE,True,True,67.5,False,None,True,False,False,True,False,True,1449.2,37.4,1556.48,1426.68,,,0.91,0.162,,0.51,0.49,0.44,False,False,True,False,Spring,2026-08-21,False,False,True,False,112,"Bar vol_ratio=0.51x, spread_ratio=0.49x, close_pos=0.44. Candidate Spring: low=1437.00 undercut prior support=1444.60 by 0.53%, closed back above support at 1449.20 (close pos=0.44, volume 0.51x avg, spread 0.49x ATR)",2089.4,44.2,33,False,"[HIGH_PRIORITY_CANDIDATE] Score: 67.5/100.0 | Mech Qual: PASS (Weekly WMA Up, ATR Contraction (0.91<1.0)) | VSA: Vol Ratio: 0.51x, Close Pos: 0.44, No Supply (Dry-up) | Candidate Event: Spring (Bar vol_ratio=0.51x, spread_ratio=0.49x, close_pos=0.44. Candidate Spring: low=1437.00 undercut prior support=1444.60 by 0.53%, closed back above support at 1449.20 (close pos=0.44, volume 0.51x avg, spread 0.49x ATR)) | P&F Target: ₹2089.40 (+44.2% upside)",https://www.tradingview.com/chart/?symbol=NSE%3ADEEPAKFERT&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3ADEEPAKFERT&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3ADEEPAKFERT&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
WINDMACHIN,WINDMACHIN.NS,Windsor Machines Limited,2026-08-21,900,HIGH_PRIORITY_CANDIDATE,True,True,65.5,False,None,True,True,True,False,False,True,314.6,58.8,304.16,295.85,,,1.19,0.2,,0.36,0.95,0.22,False,False,False,False,LPS,2026-08-11,True,False,False,False,113,"Bar vol_ratio=0.75x, spread_ratio=1.00x, close_pos=0.74. Candidate LPS: higher low=291.25 vs prior Spring low=265.60 (+9.7%), holding above range support=265.60, low volume 0.75x avg (threshold < 0.75x), spread 1.00x ATR, close pos=0.74",340.1,8.1,50,False,"[HIGH_PRIORITY_CANDIDATE] Score: 65.5/100.0 | Mech Qual: PASS (Weekly WMA Up, Daily DMA(50/100) Up (304.2>295.9), RSI(14) Bullish (58.8)) | VSA: Vol Ratio: 0.36x, Close Pos: 0.22 | Candidate Event: LPS (Bar vol_ratio=0.75x, spread_ratio=1.00x, close_pos=0.74. Candidate LPS: higher low=291.25 vs prior Spring low=265.60 (+9.7%), holding above range support=265.60, low volume 0.75x avg (threshold < 0.75x), spread 1.00x ATR, close pos=0.74) | P&F Target: ₹340.10 (+8.1% upside)",https://www.tradingview.com/chart/?symbol=NSE%3AWINDMACHIN&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AWINDMACHIN&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AWINDMACHIN&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
SJS,SJS.NS,S.J.S. Enterprises Limited,2026-08-21,900,HIGH_PRIORITY_CANDIDATE,True,True,65.5,False,None,True,True,True,False,True,True,2497.4,61.1,2295.61,2082.6,,,1.3,0.098,,0.83,0.42,0.29,False,False,True,False,LPS,2026-08-13,True,False,False,False,94,"Bar vol_ratio=0.66x, spread_ratio=0.54x, close_pos=0.31. Candidate LPS: higher low=2388.80 vs prior ST low=2347.70 (+1.8%), holding above range support=1961.21, low volume 0.66x avg (threshold < 0.75x), spread 0.54x ATR, close pos=0.31",2540.0,1.7,9,False,"[HIGH_PRIORITY_CANDIDATE] Score: 65.5/100.0 | Mech Qual: PASS (Weekly WMA Up, Daily DMA(50/100) Up (2295.6>2082.6), RSI(14) Bullish (61.1), BBW Contraction) | VSA: Vol Ratio: 0.83x, Close Pos: 0.29, No Supply (Dry-up) | Candidate Event: LPS (Bar vol_ratio=0.66x, spread_ratio=0.54x, close_pos=0.31. Candidate LPS: higher low=2388.80 vs prior ST low=2347.70 (+1.8%), holding above range support=1961.21, low volume 0.66x avg (threshold < 0.75x), spread 0.54x ATR, close pos=0.31) | P&F Target: ₹2540.00 (+1.7% upside)",https://www.tradingview.com/chart/?symbol=NSE%3ASJS&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3ASJS&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3ASJS&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
SBCL,SBCL.NS,Shivalik Bimetal Controls Limited,2026-08-21,900,HIGH_PRIORITY_CANDIDATE,True,True,65.5,False,None,True,True,True,False,False,True,993.25,63.8,806.55,709.88,,,1.53,0.61,,0.27,1.07,0.13,False,False,False,False,SOS,2026-08-10,False,True,False,False,137,"Bar vol_ratio=10.18x, spread_ratio=4.40x, close_pos=1.00. Candidate SOS: close=1105.05 broke above range resistance=920.90 (+20.00%), strong close position=1.00 (threshold > 0.7), volume 10.18x avg (threshold >= 1.5x), spread 4.40x ATR",1077.75,8.5,23,False,"[HIGH_PRIORITY_CANDIDATE] Score: 65.5/100.0 | Mech Qual: PASS (Weekly WMA Up, Daily DMA(50/100) Up (806.5>709.9), RSI(14) Bullish (63.8)) | VSA: Vol Ratio: 0.27x, Close Pos: 0.13 | Candidate Event: SOS (Bar vol_ratio=10.18x, spread_ratio=4.40x, close_pos=1.00. Candidate SOS: close=1105.05 broke above range resistance=920.90 (+20.00%), strong close position=1.00 (threshold > 0.7), volume 10.18x avg (threshold >= 1.5x), spread 4.40x ATR) | P&F Target: ₹1077.75 (+8.5% upside)",https://www.tradingview.com/chart/?symbol=NSE%3ASBCL&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3ASBCL&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3ASBCL&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
RATEGAIN,RATEGAIN.NS,Rategain Travel Technologies Limited,2026-08-21,900,HIGH_PRIORITY_CANDIDATE,True,True,65.5,False,None,True,True,True,False,True,True,990.05,60.9,917.65,781.77,,,1.21,0.115,,1.46,1.62,0.82,False,False,False,False,LPS,2026-08-17,True,False,False,False,123,"Bar vol_ratio=0.43x, spread_ratio=0.57x, close_pos=0.76. Candidate LPS: higher low=930.30 vs prior ST low=928.00 (+0.2%), holding above range support=737.00, low volume 0.43x avg (threshold < 0.75x), spread 0.57x ATR, close pos=0.76",1051.5,6.2,17,False,"[HIGH_PRIORITY_CANDIDATE] Score: 65.5/100.0 | Mech Qual: PASS (Weekly WMA Up, Daily DMA(50/100) Up (917.6>781.8), RSI(14) Bullish (60.9), BBW Contraction) | VSA: Vol Ratio: 1.46x, Close Pos: 0.82 | Candidate Event: LPS (Bar vol_ratio=0.43x, spread_ratio=0.57x, close_pos=0.76. Candidate LPS: higher low=930.30 vs prior ST low=928.00 (+0.2%), holding above range support=737.00, low volume 0.43x avg (threshold < 0.75x), spread 0.57x ATR, close pos=0.76) | P&F Target: ₹1051.50 (+6.2% upside)",https://www.tradingview.com/chart/?symbol=NSE%3ARATEGAIN&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3ARATEGAIN&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3ARATEGAIN&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
RAMRAT,RAMRAT.NS,Ram Ratna Wires Limited,2026-08-21,900,HIGH_PRIORITY_CANDIDATE,True,True,65.5,False,None,True,True,True,False,False,True,477.35,61.2,428.6,413.84,,,1.08,0.161,,0.48,0.85,0.13,False,False,False,False,SOS,2026-08-12,False,True,False,False,135,"Bar vol_ratio=2.50x, spread_ratio=1.26x, close_pos=0.89. Candidate SOS: close=473.95 broke above range resistance=471.00 (+0.63%), strong close position=0.89 (threshold > 0.7), volume 2.50x avg (threshold >= 1.5x), spread 1.26x ATR",491.6,3.0,10,False,"[HIGH_PRIORITY_CANDIDATE] Score: 65.5/100.0 | Mech Qual: PASS (Weekly WMA Up, Daily DMA(50/100) Up (428.6>413.8), RSI(14) Bullish (61.2)) | VSA: Vol Ratio: 0.48x, Close Pos: 0.13 | Candidate Event: SOS (Bar vol_ratio=2.50x, spread_ratio=1.26x, close_pos=0.89. Candidate SOS: close=473.95 broke above range resistance=471.00 (+0.63%), strong close position=0.89 (threshold > 0.7), volume 2.50x avg (threshold >= 1.5x), spread 1.26x ATR) | P&F Target: ₹491.60 (+3.0% upside)",https://www.tradingview.com/chart/?symbol=NSE%3ARAMRAT&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3ARAMRAT&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3ARAMRAT&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
NITINSPIN,NITINSPIN.NS,Nitin Spinners Limited,2026-08-21,900,HIGH_PRIORITY_CANDIDATE,True,True,65.5,False,None,True,True,True,False,False,True,588.45,58.6,555.5,513.27,,,1.14,0.158,,0.18,0.65,0.48,False,False,False,False,LPS,2026-08-20,True,False,False,False,106,"Bar vol_ratio=0.31x, spread_ratio=0.65x, close_pos=0.36. Candidate LPS: higher low=580.55 vs prior ST low=545.00 (+6.5%), holding above range support=518.45, low volume 0.31x avg (threshold < 0.75x), spread 0.65x ATR, close pos=0.36",616.05,4.7,5,False,"[HIGH_PRIORITY_CANDIDATE] Score: 65.5/100.0 | Mech Qual: PASS (Weekly WMA Up, Daily DMA(50/100) Up (555.5>513.3), RSI(14) Bullish (58.6)) | VSA: Vol Ratio: 0.18x, Close Pos: 0.48 | Candidate Event: LPS (Bar vol_ratio=0.31x, spread_ratio=0.65x, close_pos=0.36. Candidate LPS: higher low=580.55 vs prior ST low=545.00 (+6.5%), holding above range support=518.45, low volume 0.31x avg (threshold < 0.75x), spread 0.65x ATR, close pos=0.36) | P&F Target: ₹616.05 (+4.7% upside)",https://www.tradingview.com/chart/?symbol=NSE%3ANITINSPIN&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3ANITINSPIN&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3ANITINSPIN&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
MINDACORP,MINDACORP.NS,Minda Corporation Limited,2026-08-21,900,HIGH_PRIORITY_CANDIDATE,True,True,65.5,False,None,True,True,True,False,True,True,727.85,55.5,694.06,624.07,,,1.19,0.095,,0.28,0.86,0.11,False,False,False,False,LPS,2026-08-19,True,False,False,False,99,"Bar vol_ratio=0.46x, spread_ratio=0.78x, close_pos=0.14. Candidate LPS: higher low=735.95 vs prior ST low=720.00 (+2.2%), holding above range support=626.40, low volume 0.46x avg (threshold < 0.75x), spread 0.78x ATR, close pos=0.14",786.9,8.1,8,False,"[HIGH_PRIORITY_CANDIDATE] Score: 65.5/100.0 | Mech Qual: PASS (Weekly WMA Up, Daily DMA(50/100) Up (694.1>624.1), RSI(14) Bullish (55.5), BBW Contraction) | VSA: Vol Ratio: 0.28x, Close Pos: 0.11 | Candidate Event: LPS (Bar vol_ratio=0.46x, spread_ratio=0.78x, close_pos=0.14. Candidate LPS: higher low=735.95 vs prior ST low=720.00 (+2.2%), holding above range support=626.40, low volume 0.46x avg (threshold < 0.75x), spread 0.78x ATR, close pos=0.14) | P&F Target: ₹786.90 (+8.1% upside)",https://www.tradingview.com/chart/?symbol=NSE%3AMINDACORP&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AMINDACORP&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AMINDACORP&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
